match_id,batter,runs_scored,balls_faced,fours,sixes,scored_30_plus,bowling_team,avg_vs_opponent,strike_rate,average_per_innings
1136573,S Nadeem,6,8,0,0,0,Kolkata Knight Riders,2.0,44.32,1.95
1136573,RV Uthappa,35,19,2,3,1,Delhi Capitals,40.4,126.15,25.15
1136573,RR Pant,43,30,7,1,1,Kolkata Knight Riders,16.0,143.6,29.97
1136573,R Tewatia,1,2,0,0,0,Kolkata Knight Riders,15.0,128.55,15.58
1136573,N Rana,59,36,5,4,1,Delhi Capitals,8.0,130.82,26.1
1136573,PP Chawla,0,3,0,0,0,Delhi Capitals,9.2,107.59,7.26
1136573,CA Lynn,31,29,4,1,1,Delhi Capitals,0.0,136.45,31.64
1136573,CH Morris,2,3,0,0,0,Kolkata Knight Riders,8.4,149.64,12.61
1136573,G Gambhir,8,7,1,0,0,Kolkata Knight Riders,29.4,119.67,27.93
1136573,AD Russell,41,12,0,6,1,Delhi Capitals,11.0,164.22,23.92
1136573,JJ Roy,1,4,0,0,0,Kolkata Knight Riders,14.0,133.48,29.24
1136573,KD Karthik,19,11,2,1,0,Delhi Capitals,35.8,131.35,20.79
1136573,Mohammed Shami,7,6,1,0,0,Kolkata Knight Riders,0.0,90.24,3.22
1136573,GJ Maxwell,47,22,3,4,1,Kolkata Knight Riders,36.8,150.49,21.66
1136574,Mohammed Siraj,8,3,0,1,0,Mumbai Indians,0.0,89.34,5.45
1136574,V Kohli,92,62,7,4,1,Mumbai Indians,40.8,128.51,32.84
1136574,UT Yadav,1,2,0,0,0,Mumbai Indians,3.2,98.58,4.33
1136574,SN Khan,5,6,1,0,0,Mumbai Indians,28.0,128.29,16.25
1136574,SA Yadav,0,1,0,0,0,Royal Challengers Bengaluru,8.2,142.51,26.62
1136574,RG Sharma,94,54,10,5,1,Royal Challengers Bengaluru,31.6,127.92,26.41
1136574,Washington Sundar,7,8,1,0,0,Mumbai Indians,1.0,110.85,9.95
1136574,Mandeep Singh,16,16,1,0,0,Mumbai Indians,9.8,120.31,17.59
1136574,Q de Kock,19,13,2,1,0,Mumbai Indians,21.67,131.12,29.53
1136574,KH Pandya,15,13,1,1,0,Royal Challengers Bengaluru,19.5,127.97,15.39
1136574,KA Pollard,5,8,0,0,0,Royal Challengers Bengaluru,42.0,140.46,20.46
1136574,Ishan Kishan,0,1,0,0,0,Royal Challengers Bengaluru,27.5,132.8,26.71
1136574,HH Pandya,17,5,1,2,0,Royal Challengers Bengaluru,9.8,139.69,19.8
1136574,E Lewis,65,44,6,5,1,Royal Challengers Bengaluru,0.0,131.06,25.15
1136574,CR Woakes,11,11,0,1,0,Mumbai Indians,9.0,101.3,6.5
1136574,CJ Anderson,0,1,0,0,0,Mumbai Indians,5.0,123.39,18.55
1136574,AB de Villiers,1,2,0,0,0,Mumbai Indians,49.6,148.58,30.48
1136574,MJ McClenaghan,0,1,0,0,0,Royal Challengers Bengaluru,6.0,116.44,4.25
1136575,SV Samson,7,8,1,0,0,Kolkata Knight Riders,27.4,135.14,27.28
1136575,S Gopal,0,1,0,0,0,Kolkata Knight Riders,0.0,104.05,8.18
1136575,RV Uthappa,48,37,6,2,1,Rajasthan Royals,33.0,126.15,25.15
1136575,RA Tripathi,15,11,2,0,0,Kolkata Knight Riders,65.5,135.52,24.04
1136575,N Rana,35,28,2,1,1,Rajasthan Royals,0.0,130.82,26.1
1136575,KD Karthik,42,23,2,2,1,Rajasthan Royals,14.4,131.35,20.79
1136575,SP Narine,35,25,5,1,1,Rajasthan Royals,1.0,155.89,14.47
1136575,JC Buttler,24,21,2,0,0,Kolkata Knight Riders,28.0,142.24,33.8
1136575,DS Kulkarni,3,3,0,0,0,Kolkata Knight Riders,0.0,92.04,5.2
1136575,DJM Short,44,43,5,1,1,Kolkata Knight Riders,0.0,112.75,16.43
1136575,CA Lynn,0,2,0,0,0,Rajasthan Royals,6.0,136.45,31.64
1136575,BA Stokes,14,11,0,1,0,Kolkata Knight Riders,14.0,130.22,21.74
1136575,AM Rahane,36,19,5,1,1,Kolkata Knight Riders,32.6,120.32,27.15
1136575,K Gowtham,12,7,0,1,0,Kolkata Knight Riders,0.0,155.35,9.15
1136576,YK Pathan,19,13,3,0,0,Punjab Kings,18.0,138.05,21.06
1136576,WP Saha,6,8,1,0,0,Punjab Kings,24.0,123.9,20.52
1136576,Shakib Al Hasan,24,15,1,2,0,Punjab Kings,11.25,119.55,15.29
1136576,S Dhawan,0,1,0,0,0,Punjab Kings,37.2,123.45,30.63
1136576,MK Pandey,57,47,3,1,1,Punjab Kings,17.8,117.37,24.42
1136576,MA Agarwal,18,9,2,1,0,Sunrisers Hyderabad,14.4,128.26,22.06
1136576,KL Rahul,18,21,3,0,0,Sunrisers Hyderabad,31.0,131.05,38.43
1136576,KK Nair,31,22,3,1,1,Sunrisers Hyderabad,35.8,125.5,22.0
1136576,DJ Hooda,5,5,0,0,0,Punjab Kings,20.0,125.3,15.27
1136576,CH Gayle,104,65,1,11,1,Sunrisers Hyderabad,33.0,142.12,35.44
1136576,AJ Finch,14,6,1,1,0,Sunrisers Hyderabad,21.2,123.35,23.24
1136576,KS Williamson,54,41,3,2,1,Punjab Kings,54.0,122.95,28.05
1136577,RA Jadeja,2,1,0,0,0,Rajasthan Royals,15.0,124.43,16.44
1136577,SW Billings,3,7,0,0,0,Rajasthan Royals,0.0,126.07,18.63
1136577,SV Samson,2,3,0,0,0,Chennai Super Kings,14.0,135.14,27.28
1136577,STR Binny,10,8,1,0,0,Chennai Super Kings,26.8,125.71,13.33
1136577,SR Watson,106,58,9,6,1,Rajasthan Royals,0.0,134.16,27.52
1136577,SK Raina,46,31,9,0,1,Rajasthan Royals,2.8,132.54,27.68
1136577,S Gopal,8,10,0,0,0,Chennai Super Kings,0.0,104.05,8.18
1136577,RA Tripathi,5,7,0,0,0,Chennai Super Kings,0.0,135.52,24.04
1136577,MS Dhoni,5,3,1,0,0,Rajasthan Royals,15.4,132.84,23.0
1136577,AM Rahane,16,13,1,1,0,Chennai Super Kings,25.4,120.32,27.15
1136577,JD Unadkat,16,10,3,0,0,Chennai Super Kings,1.0,115.88,7.3
1136577,JC Buttler,22,20,1,1,0,Chennai Super Kings,0.0,142.24,33.8
1136577,H Klaasen,7,7,1,0,0,Chennai Super Kings,0.0,161.99,31.03
1136577,DJ Bravo,24,18,4,0,0,Rajasthan Royals,25.0,125.1,14.18
1136577,BA Stokes,45,38,3,1,1,Chennai Super Kings,0.0,130.22,21.74
1136577,B Laughlin,0,1,0,0,0,Chennai Super Kings,0.0,38.46,1.25
1136577,AT Rayudu,12,8,2,0,0,Rajasthan Royals,26.8,124.58,23.5
1136577,K Gowtham,1,2,0,0,0,Chennai Super Kings,0.0,155.35,9.15
1136578,TK Curran,1,3,0,0,0,Punjab Kings,0.0,117.59,12.7
1136578,Shubman Gill,14,10,2,0,0,Punjab Kings,0.0,132.24,32.48
1136578,SP Narine,1,4,0,0,0,Punjab Kings,12.6,155.89,14.47
1136578,RV Uthappa,34,24,5,1,1,Punjab Kings,33.2,126.15,25.15
1136578,PP Chawla,2,3,0,0,0,Punjab Kings,10.4,107.59,7.26
1136578,N Rana,3,5,0,0,0,Punjab Kings,33.0,130.82,26.1
1136578,KL Rahul,60,28,9,2,1,Kolkata Knight Riders,22.0,131.05,38.43
1136578,KD Karthik,43,30,6,0,1,Punjab Kings,27.6,131.35,20.79
1136578,CH Gayle,62,39,5,6,1,Kolkata Knight Riders,16.8,142.12,35.44
1136578,CA Lynn,74,41,6,4,1,Punjab Kings,48.5,136.45,31.64
1136578,AD Russell,10,8,2,0,0,Punjab Kings,44.33,164.22,23.92
1136578,MA Agarwal,2,2,0,0,0,Kolkata Knight Riders,10.4,128.26,22.06
1136579,Q de Kock,18,16,1,1,0,Delhi Capitals,0.0,131.12,29.53
1136579,SS Iyer,52,31,4,3,1,Royal Challengers Bengaluru,13.0,123.03,27.46
1136579,RR Pant,85,50,6,7,1,Royal Challengers Bengaluru,34.33,143.6,29.97
1136579,R Tewatia,13,9,3,0,0,Royal Challengers Bengaluru,0.0,128.55,15.58
1136579,V Kohli,30,26,2,1,1,Delhi Capitals,45.4,128.51,32.84
1136579,Mandeep Singh,17,10,1,1,0,Delhi Capitals,13.6,120.31,17.59
1136579,GJ Maxwell,4,6,0,0,0,Royal Challengers Bengaluru,17.0,150.49,21.66
1136579,JJ Roy,5,17,0,0,0,Royal Challengers Bengaluru,0.0,133.48,29.24
1136579,G Gambhir,3,10,0,0,0,Royal Challengers Bengaluru,25.6,119.67,27.93
1136579,CJ Anderson,15,13,0,1,0,Delhi Capitals,13.0,123.39,18.55
1136579,AB de Villiers,90,40,10,5,1,Delhi Capitals,35.6,148.58,30.48
1136579,M Vohra,2,6,0,0,0,Delhi Capitals,25.0,125.49,21.24
1136580,YK Pathan,45,28,1,4,1,Chennai Super Kings,16.6,138.05,21.06
1136580,WP Saha,5,5,0,0,0,Chennai Super Kings,11.8,123.9,20.52
1136580,Shakib Al Hasan,24,19,2,1,0,Chennai Super Kings,19.0,119.55,15.29
1136580,SR Watson,9,16,0,1,0,Sunrisers Hyderabad,13.2,134.16,27.52
1136580,SK Raina,54,44,5,2,1,Sunrisers Hyderabad,20.6,132.54,27.68
1136580,RK Bhui,0,5,0,0,0,Chennai Super Kings,0.0,37.04,2.5
1136580,Rashid Khan,17,4,1,2,0,Chennai Super Kings,0.0,153.52,9.4
1136580,MK Pandey,0,2,0,0,0,Chennai Super Kings,9.2,117.37,24.42
1136580,KS Williamson,84,52,6,5,1,Chennai Super Kings,26.0,122.95,28.05
1136580,F du Plessis,11,13,1,0,0,Sunrisers Hyderabad,20.5,133.07,33.12
1136580,DJ Hooda,1,7,0,0,0,Chennai Super Kings,15.0,125.3,15.27
1136580,AT Rayudu,79,39,9,4,1,Sunrisers Hyderabad,34.0,124.58,23.5
1136580,MS Dhoni,25,12,3,1,0,Sunrisers Hyderabad,29.4,132.84,23.0
1136581,KA Pollard,21,20,1,1,0,Rajasthan Royals,25.2,140.46,20.46
1136581,SV Samson,52,40,4,0,1,Mumbai Indians,30.2,135.14,27.28
1136581,SA Yadav,72,50,6,3,1,Rajasthan Royals,13.33,142.51,26.62
1136581,RG Sharma,0,1,0,0,0,Rajasthan Royals,17.0,127.92,26.41
1136581,MJ McClenaghan,0,1,0,0,0,Rajasthan Royals,0.0,116.44,4.25
1136581,M Markande,0,1,0,0,0,Rajasthan Royals,0.0,109.09,4.8
1136581,KH Pandya,7,6,1,0,0,Rajasthan Royals,0.0,127.97,15.39
1136581,K Gowtham,33,11,4,2,1,Mumbai Indians,0.0,155.35,9.15
1136581,RA Tripathi,9,9,1,0,0,Mumbai Indians,16.0,135.52,24.04
1136581,JC Archer,8,9,1,0,0,Mumbai Indians,0.0,150.76,8.65
1136581,Ishan Kishan,58,42,4,3,1,Rajasthan Royals,0.0,132.8,26.71
1136581,HH Pandya,4,2,1,0,0,Rajasthan Royals,0.0,139.69,19.8
1136581,H Klaasen,0,1,0,0,0,Mumbai Indians,0.0,161.99,31.03
1136581,E Lewis,0,1,0,0,0,Rajasthan Royals,0.0,131.06,25.15
1136581,BA Stokes,40,29,3,1,1,Mumbai Indians,19.0,130.22,21.74
1136581,AM Rahane,14,17,1,0,0,Mumbai Indians,40.4,120.32,27.15
1136581,JC Buttler,6,8,0,0,0,Mumbai Indians,0.0,142.24,33.8
1136582,Yuvraj Singh,14,17,1,0,0,Delhi Capitals,20.6,124.78,21.86
1136582,SS Iyer,57,46,5,1,1,Punjab Kings,19.2,123.03,27.46
1136582,RR Pant,4,7,0,0,0,Punjab Kings,12.5,143.6,29.97
1136582,R Tewatia,24,24,1,1,0,Punjab Kings,12.5,128.55,15.58
1136582,R Ashwin,6,9,0,0,0,Delhi Capitals,6.75,114.61,8.99
1136582,PP Shaw,22,10,4,0,0,Punjab Kings,0.0,143.22,23.95
1136582,MA Agarwal,21,16,3,0,0,Delhi Capitals,14.33,128.26,22.06
1136582,LE Plunkett,0,1,0,0,0,Punjab Kings,0.0,33.33,0.5
1136582,KL Rahul,23,15,3,1,0,Delhi Capitals,31.25,131.05,38.43
1136582,GJ Maxwell,12,10,1,1,0,Punjab Kings,0.0,150.49,21.66
1136582,G Gambhir,4,16,0,0,0,Punjab Kings,44.6,119.67,27.93
1136582,DT Christian,6,11,0,0,0,Punjab Kings,21.0,112.75,11.22
1136582,DA Miller,26,20,1,1,0,Delhi Capitals,22.0,134.68,23.77
1136582,BB Sran,0,1,0,0,0,Delhi Capitals,1.0,71.43,1.43
1136582,AJ Tye,3,9,0,0,0,Delhi Capitals,0.0,115.19,7.0
1136582,AJ Finch,2,4,0,0,0,Delhi Capitals,38.6,123.35,23.24
1136582,A Mishra,1,2,0,0,0,Punjab Kings,5.2,86.59,6.93
1136582,KK Nair,34,33,4,0,1,Delhi Capitals,44.6,125.5,22.0
1136583,Rashid Khan,6,9,0,0,0,Mumbai Indians,1.0,153.52,9.4
1136583,S Dhawan,5,7,1,0,0,Mumbai Indians,47.8,123.45,30.63
1136583,S Kaul,2,9,0,0,0,Mumbai Indians,0.0,55.56,2.22
1136583,SA Yadav,34,39,4,0,1,Sunrisers Hyderabad,13.4,142.51,26.62
1136583,YK Pathan,29,35,2,1,0,Mumbai Indians,13.6,138.05,21.06
1136583,Shakib Al Hasan,2,4,0,0,0,Mumbai Indians,10.2,119.55,15.29
1136583,WP Saha,0,2,0,0,0,Mumbai Indians,38.8,123.9,20.52
1136583,RG Sharma,2,6,0,0,0,Sunrisers Hyderabad,18.4,127.92,26.41
1136583,Sandeep Sharma,0,1,0,0,0,Mumbai Indians,0.0,73.97,2.16
1136583,Mustafizur Rahman,1,3,0,0,0,Sunrisers Hyderabad,0.0,56.52,2.17
1136583,Mohammad Nabi,14,10,2,0,0,Mumbai Indians,0.0,140.76,11.63
1136583,E Lewis,5,9,1,0,0,Sunrisers Hyderabad,29.0,131.06,25.15
1136583,MJ McClenaghan,0,2,0,0,0,Sunrisers Hyderabad,3.67,116.44,4.25
1136583,M Markande,1,2,0,0,0,Sunrisers Hyderabad,6.0,109.09,4.8
1136583,KS Williamson,29,22,5,0,0,Mumbai Indians,4.0,122.95,28.05
1136583,KH Pandya,24,20,4,0,0,Sunrisers Hyderabad,29.5,127.97,15.39
1136583,KA Pollard,9,6,0,1,0,Sunrisers Hyderabad,17.6,140.46,20.46
1136583,JJ Bumrah,6,5,1,0,0,Sunrisers Hyderabad,5.0,85.0,2.62
1136583,Ishan Kishan,0,3,0,0,0,Sunrisers Hyderabad,35.0,132.8,26.71
1136583,HH Pandya,3,19,0,0,0,Sunrisers Hyderabad,6.5,139.69,19.8
1136583,Basil Thampi,3,6,0,0,0,Mumbai Indians,2.0,86.49,4.57
1136583,MK Pandey,16,11,3,0,0,Mumbai Indians,35.6,117.37,24.42
1136584,SR Watson,7,4,0,1,0,Royal Challengers Bengaluru,20.4,134.16,27.52
1136584,SW Billings,9,7,2,0,0,Royal Challengers Bengaluru,14.5,126.07,18.63
1136584,UT Yadav,0,2,0,0,0,Chennai Super Kings,3.5,98.58,4.33
1136584,Mandeep Singh,32,19,1,3,1,Chennai Super Kings,11.0,120.31,17.59
1136584,Washington Sundar,13,4,1,1,0,Chennai Super Kings,0.0,110.85,9.95
1136584,SK Raina,11,10,2,0,0,Royal Challengers Bengaluru,17.2,132.54,27.68
1136584,V Kohli,18,15,3,0,0,Chennai Super Kings,42.2,128.51,32.84
1136584,RA Jadeja,3,6,0,0,0,Royal Challengers Bengaluru,12.2,124.43,16.44
1136584,CJ Anderson,2,8,0,0,0,Chennai Super Kings,20.25,123.39,18.55
1136584,P Negi,0,1,0,0,0,Chennai Super Kings,8.0,121.26,10.43
1136584,MS Dhoni,70,39,1,7,1,Royal Challengers Bengaluru,25.0,132.84,23.0
1136584,DJ Bravo,14,7,1,1,0,Royal Challengers Bengaluru,3.0,125.1,14.18
1136584,C de Grandhomme,11,7,1,0,0,Chennai Super Kings,0.0,132.31,14.43
1136584,AT Rayudu,82,54,3,8,1,Royal Challengers Bengaluru,19.6,124.58,23.5
1136584,AB de Villiers,68,31,2,8,1,Chennai Super Kings,14.8,148.58,30.48
1136584,Q de Kock,53,37,1,4,1,Chennai Super Kings,10.33,131.12,29.53
1136585,Mujeeb Ur Rahman,10,5,2,0,0,Sunrisers Hyderabad,0.0,80.0,2.0
1136585,R Ashwin,4,6,0,0,0,Sunrisers Hyderabad,29.0,114.61,8.99
1136585,S Dhawan,11,8,2,0,0,Punjab Kings,32.4,123.45,30.63
1136585,KK Nair,13,17,0,0,0,Sunrisers Hyderabad,41.2,125.5,22.0
1136585,WP Saha,6,9,1,0,0,Punjab Kings,20.4,123.9,20.52
1136585,YK Pathan,21,19,1,1,0,Punjab Kings,16.2,138.05,21.06
1136585,Mohammad Nabi,4,2,1,0,0,Punjab Kings,2.0,140.76,11.63
1136585,Shakib Al Hasan,28,30,3,0,0,Punjab Kings,13.8,119.55,15.29
1136585,MK Tiwary,1,5,0,0,0,Sunrisers Hyderabad,16.33,113.83,20.42
1136585,BB Sran,2,5,0,0,0,Sunrisers Hyderabad,0.0,71.43,1.43
1136585,MA Agarwal,12,15,0,0,0,Sunrisers Hyderabad,16.6,128.26,22.06
1136585,KS Williamson,0,3,0,0,0,Punjab Kings,54.0,122.95,28.05
1136585,KL Rahul,32,26,4,1,1,Sunrisers Hyderabad,26.67,131.05,38.43
1136585,CH Gayle,23,22,1,2,0,Sunrisers Hyderabad,49.6,142.12,35.44
1136585,AS Rajpoot,8,9,1,0,0,Sunrisers Hyderabad,0.0,63.41,3.71
1136585,AJ Tye,4,2,1,0,0,Sunrisers Hyderabad,0.0,115.19,7.0
1136585,AJ Finch,8,4,0,1,0,Sunrisers Hyderabad,24.0,123.35,23.24
1136585,MK Pandey,54,52,3,1,1,Punjab Kings,26.8,117.37,24.42
1136586,Shivam Mavi,0,3,0,0,0,Delhi Capitals,0.0,87.93,4.64
1136586,SS Iyer,93,42,3,10,1,Kolkata Knight Riders,15.4,123.03,27.46
1136586,SP Narine,26,9,1,3,0,Delhi Capitals,2.5,155.89,14.47
1136586,RV Uthappa,1,2,0,0,0,Delhi Capitals,41.0,126.15,25.15
1136586,RR Pant,0,1,0,0,0,Kolkata Knight Riders,22.75,143.6,29.97
1136586,PP Shaw,62,44,7,2,1,Kolkata Knight Riders,0.0,143.22,23.95
1136586,PP Chawla,2,4,0,0,0,Delhi Capitals,7.2,107.59,7.26
1136586,KD Karthik,18,18,0,1,0,Delhi Capitals,39.2,131.35,20.79
1136586,MG Johnson,12,6,2,0,0,Delhi Capitals,5.5,99.4,5.96
1136586,Kuldeep Yadav,7,7,1,0,0,Delhi Capitals,0.0,81.7,5.72
1136586,GJ Maxwell,27,18,1,2,0,Kolkata Knight Riders,37.6,150.49,21.66
1136586,CA Lynn,5,6,1,0,0,Delhi Capitals,31.0,136.45,31.64
1136586,C Munro,33,18,4,2,1,Kolkata Knight Riders,0.0,122.92,16.09
1136586,AD Russell,44,32,3,4,1,Delhi Capitals,21.0,164.22,23.92
1136586,Shubman Gill,37,29,3,1,1,Delhi Capitals,6.0,132.24,32.48
1136586,N Rana,8,7,1,0,0,Delhi Capitals,33.5,130.82,26.1
1136587,SK Raina,75,48,6,4,1,Mumbai Indians,23.6,132.54,27.68
1136587,SA Yadav,44,35,5,1,1,Chennai Super Kings,17.25,142.51,26.62
1136587,SW Billings,3,5,0,0,0,Mumbai Indians,0.0,126.07,18.63
1136587,SR Watson,12,11,1,0,0,Mumbai Indians,13.4,134.16,27.52
1136587,RG Sharma,56,35,6,2,1,Chennai Super Kings,30.4,127.92,26.41
1136587,AT Rayudu,46,36,2,4,1,Mumbai Indians,22.0,124.58,23.5
1136587,HH Pandya,13,8,0,1,0,Chennai Super Kings,11.0,139.69,19.8
1136587,E Lewis,47,45,3,2,1,Chennai Super Kings,0.0,131.06,25.15
1136587,DJ Bravo,0,1,0,0,0,Mumbai Indians,22.4,125.1,14.18
1136587,MS Dhoni,26,23,3,1,0,Mumbai Indians,14.8,132.84,23.0
1136588,YK Pathan,2,3,0,0,0,Rajasthan Royals,20.0,138.05,21.06
1136588,WP Saha,11,7,1,0,0,Rajasthan Royals,12.0,123.9,20.52
1136588,Shakib Al Hasan,6,6,1,0,0,Rajasthan Royals,20.25,119.55,15.29
1136588,SV Samson,40,30,3,1,1,Sunrisers Hyderabad,30.4,135.14,27.28
1136588,S Dhawan,6,4,1,0,0,Rajasthan Royals,42.6,123.45,30.63
1136588,Rashid Khan,1,3,0,0,0,Rajasthan Royals,0.0,153.52,9.4
1136588,RA Tripathi,4,5,0,0,0,Sunrisers Hyderabad,25.67,135.52,24.04
1136588,MK Pandey,16,15,1,0,0,Rajasthan Royals,18.4,117.37,24.42
1136588,KS Williamson,63,43,7,2,1,Rajasthan Royals,36.0,122.95,28.05
1136588,K Gowtham,8,5,1,0,0,Sunrisers Hyderabad,0.0,155.35,9.15
1136588,JC Buttler,10,11,0,0,0,Sunrisers Hyderabad,8.25,142.24,33.8
1136588,JC Archer,1,1,0,0,0,Sunrisers Hyderabad,0.0,150.76,8.65
1136588,BA Stokes,0,3,0,0,0,Sunrisers Hyderabad,18.0,130.22,21.74
1136588,AM Rahane,65,53,5,1,1,Sunrisers Hyderabad,7.4,120.32,27.15
1136588,AD Hales,45,39,4,0,1,Rajasthan Royals,0.0,124.37,24.67
1136588,MK Lomror,11,12,0,0,0,Sunrisers Hyderabad,0.0,135.48,15.06
1136589,Q de Kock,29,27,3,1,0,Kolkata Knight Riders,8.0,131.12,29.53
1136589,V Kohli,68,44,5,3,1,Kolkata Knight Riders,32.6,128.51,32.84
1136589,Shubman Gill,5,2,1,0,0,Royal Challengers Bengaluru,0.0,132.24,32.48
1136589,SP Narine,27,22,3,1,0,Royal Challengers Bengaluru,34.75,155.89,14.47
1136589,RV Uthappa,36,22,3,3,1,Royal Challengers Bengaluru,10.0,126.15,25.15
1136589,N Rana,15,10,2,0,0,Royal Challengers Bengaluru,20.25,130.82,26.1
1136589,Mandeep Singh,19,15,0,2,0,Kolkata Knight Riders,28.2,120.31,17.59
1136589,M Vohra,0,2,0,0,0,Kolkata Knight Riders,20.0,125.49,21.24
1136589,KD Karthik,23,10,2,1,0,Royal Challengers Bengaluru,22.8,131.35,20.79
1136589,CA Lynn,62,55,7,1,1,Royal Challengers Bengaluru,28.75,136.45,31.64
1136589,C de Grandhomme,11,7,0,1,0,Kolkata Knight Riders,0.0,132.31,14.43
1136589,BB McCullum,38,29,4,2,1,Kolkata Knight Riders,29.2,126.85,26.44
1136589,AD Russell,0,1,0,0,0,Royal Challengers Bengaluru,35.8,164.22,23.92
1136590,V Shankar,54,33,1,5,1,Chennai Super Kings,0.0,125.28,19.22
1136590,SS Iyer,13,14,1,0,0,Chennai Super Kings,38.5,123.03,27.46
1136590,SR Watson,78,41,4,7,1,Delhi Capitals,19.2,134.16,27.52
1136590,SK Raina,1,2,0,0,0,Delhi Capitals,24.0,132.54,27.68
1136590,RR Pant,79,47,7,4,1,Chennai Super Kings,0.0,143.6,29.97
1136590,R Tewatia,3,5,0,0,0,Chennai Super Kings,0.0,128.55,15.58
1136590,MS Dhoni,51,22,2,5,1,Delhi Capitals,20.0,132.84,23.0
1136590,GJ Maxwell,6,5,1,0,0,Chennai Super Kings,51.0,150.49,21.66
1136590,F du Plessis,33,33,3,1,1,Delhi Capitals,21.6,133.07,33.12
1136590,C Munro,26,16,3,2,0,Chennai Super Kings,0.0,122.92,16.09
1136590,AT Rayudu,41,26,5,1,1,Delhi Capitals,23.8,124.58,23.5
1136590,PP Shaw,9,6,2,0,0,Chennai Super Kings,0.0,143.22,23.95
1136591,Mandeep Singh,14,10,1,1,0,Mumbai Indians,8.6,120.31,17.59
1136591,Washington Sundar,1,3,0,0,0,Mumbai Indians,3.0,110.85,9.95
1136591,UT Yadav,1,2,0,0,0,Mumbai Indians,3.4,98.58,4.33
1136591,TG Southee,1,2,0,0,0,Mumbai Indians,6.0,111.11,6.32
1136591,SA Yadav,9,9,2,0,0,Royal Challengers Bengaluru,6.0,142.51,26.62
1136591,RG Sharma,0,1,0,0,0,Royal Challengers Bengaluru,47.4,127.92,26.41
1136591,Q de Kock,7,14,1,0,0,Mumbai Indians,21.0,131.12,29.53
1136591,M Vohra,45,31,2,4,1,Mumbai Indians,16.0,125.49,21.24
1136591,V Kohli,32,26,2,1,1,Mumbai Indians,42.8,128.51,32.84
1136591,KA Pollard,13,15,1,0,0,Royal Challengers Bengaluru,33.2,140.46,20.46
1136591,JP Duminy,23,34,3,0,0,Royal Challengers Bengaluru,40.4,120.77,27.05
1136591,Ishan Kishan,0,1,0,0,0,Royal Challengers Bengaluru,18.33,132.8,26.71
1136591,HH Pandya,50,45,5,1,1,Royal Challengers Bengaluru,10.0,139.69,19.8
1136591,C de Grandhomme,23,10,0,3,0,Mumbai Indians,14.5,132.31,14.43
1136591,BCJ Cutting,12,6,1,1,0,Royal Challengers Bengaluru,27.5,163.01,14.0
1136591,BB McCullum,37,25,4,2,1,Mumbai Indians,29.6,126.85,26.44
1136591,KH Pandya,23,19,1,1,0,Royal Challengers Bengaluru,18.0,127.97,15.39
1136592,V Shankar,17,7,2,1,0,Rajasthan Royals,3.0,125.28,19.22
1136592,SS Iyer,50,35,3,3,1,Rajasthan Royals,24.5,123.03,27.46
1136592,RR Pant,69,33,7,5,1,Rajasthan Royals,20.0,143.6,29.97
1136592,RA Tripathi,9,9,1,0,0,Delhi Capitals,10.67,135.52,24.04
1136592,PP Shaw,47,26,4,4,1,Rajasthan Royals,0.0,143.22,23.95
1136592,LE Plunkett,1,2,0,0,0,Rajasthan Royals,0.0,33.33,0.5
1136592,SV Samson,3,5,0,0,0,Delhi Capitals,30.5,135.14,27.28
1136592,JC Buttler,67,27,4,7,1,Delhi Capitals,19.25,142.24,33.8
1136592,GJ Maxwell,5,5,0,0,0,Rajasthan Royals,27.6,150.49,21.66
1136592,DJM Short,44,25,2,4,1,Delhi Capitals,6.0,112.75,16.43
1136592,C Munro,0,1,0,0,0,Rajasthan Royals,0.0,122.92,16.09
1136592,BA Stokes,1,3,0,0,0,Delhi Capitals,17.0,130.22,21.74
1136592,K Gowtham,18,6,2,1,0,Delhi Capitals,2.0,155.35,9.15
1136593,Shubman Gill,57,37,6,2,1,Chennai Super Kings,0.0,132.24,32.48
1136593,SR Watson,36,25,4,2,1,Kolkata Knight Riders,50.0,134.16,27.52
1136593,SP Narine,32,21,4,2,1,Chennai Super Kings,8.67,155.89,14.47
1136593,SK Raina,31,27,4,0,1,Kolkata Knight Riders,46.6,132.54,27.68
1136593,RV Uthappa,6,9,1,0,0,Chennai Super Kings,52.4,126.15,25.15
1136593,RK Singh,16,20,2,0,0,Chennai Super Kings,2.0,136.54,22.32
1136593,RA Jadeja,12,14,1,0,0,Kolkata Knight Riders,13.0,124.43,16.44
1136593,KD Karthik,45,20,7,1,1,Chennai Super Kings,27.6,131.35,20.79
1136593,F du Plessis,27,15,4,1,0,Kolkata Knight Riders,17.8,133.07,33.12
1136593,CA Lynn,12,6,0,2,0,Chennai Super Kings,22.0,136.45,31.64
1136593,AT Rayudu,21,17,3,0,0,Kolkata Knight Riders,28.4,124.58,23.5
1136593,MS Dhoni,43,25,1,4,1,Kolkata Knight Riders,16.8,132.84,23.0
1136594,MA Agarwal,11,7,0,1,0,Mumbai Indians,3.2,128.26,22.06
1136594,Yuvraj Singh,14,14,0,1,0,Mumbai Indians,22.4,124.78,21.86
1136594,SA Yadav,57,42,6,3,1,Punjab Kings,13.6,142.51,26.62
1136594,RG Sharma,24,15,1,2,0,Punjab Kings,9.2,127.92,26.41
1136594,MP Stoinis,29,16,2,2,0,Mumbai Indians,1.0,136.6,21.2
